date,location,machine,action,arg1,arg2,arg3
2019/07/13-22:32:30,0.11,132281831987612:AMOENUS,quit,open.py,,
2019/07/13-22:32:53,0.11,132281831987612:AMOENUS,open_todo,981b03d9-a8fe-4632-b28a-5d7ae228787d,,
2019/07/13-22:32:59,0.11,132281831987612:AMOENUS,examined_todo,981b03d9-a8fe-4632-b28a-5d7ae228787d,,
2019/07/13-22:33:08,0.11,132281831987612:AMOENUS,quit,todo.py,,
2019/07/13-22:33:30,0.11,132281831987612:AMOENUS,open_todo,e586223b-5c34-42bb-b3f7-70c117848998,,
2019/07/13-22:33:35,0.11,132281831987612:AMOENUS,quit,todo.py,,
2019/07/13-22:33:52,0.11,132281831987612:AMOENUS,open,open.py,,
2019/07/13-22:34:11,0.11,132281831987612:AMOENUS,add_card,53a0badb-8075-445e-bb37-bc136092eef7,,
2019/07/13-22:34:12,0.11,132281831987612:AMOENUS,quit,open.py,,
2019/07/13-22:34:38,0.11,132281831987612:AMOENUS,open_todo,53a0badb-8075-445e-bb37-bc136092eef7,,
2019/07/13-22:43:53,0.11,132281831987612:AMOENUS,checked_todo,53a0badb-8075-445e-bb37-bc136092eef7,0.15333333333333332,
2019/07/13-22:43:58,0.11,132281831987612:AMOENUS,quit,todo.py,,
2019/07/14-11:58:46,0.11,132281831987612:AMOENUS,open_todo,53a0badb-8075-445e-bb37-bc136092eef7,,
2019/07/14-12:13:48,0.11,132281831987612:AMOENUS,checked_todo,53a0badb-8075-445e-bb37-bc136092eef7,0.24916666666666668,
2019/07/14-12:13:50,0.11,132281831987612:AMOENUS,quit,todo.py,,
2019/07/14-12:45:32,0.11,132281831987612:AMOENUS.local,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/14-13:29:53,0.11,132281831987612:AMOENUS.local,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,0.7386111111111111,
2019/07/14-13:30:46,0.11,132281831987612:AMOENUS.local,quit,todo.py,,
2019/07/14-22:49:49,0.11,132281831987612:AMOENUS,open,open.py,,
2019/07/14-22:50:48,0.11,132281831987612:AMOENUS,quit,open.py,,
2019/07/14-22:51:09,0.11,132281831987612:AMOENUS,quit,plan.py,,
2019/07/14-22:51:28,0.11,132281831987612:AMOENUS,open,open.py,,
2019/07/14-22:52:45,0.11,132281831987612:AMOENUS,add_card,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/14-22:52:46,0.11,132281831987612:AMOENUS,quit,open.py,,
2019/07/14-22:55:11,0.11,132281831987612:AMOENUS,edit_plan,3933253637,,
2019/07/14-22:55:33,0.11,132281831987612:AMOENUS,quit,plan.py,,
2019/07/14-22:59:32,0.11,132281831987612:AMOENUS,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/15-00:28:26,0.11,132281831987612:AMOENUS,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,1.4805555555555556,
2019/07/15-00:28:27,0.11,132281831987612:AMOENUS,quit,todo.py,,
2019/07/15-09:02:45,None,190070690681122:lessandro-mbp,open_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/15-09:05:33,None,190070690681122:lessandro-mbp,open_todo,e8a98933-63ab-41af-85cb-02acb9f2e0cc,,
2019/07/15-09:05:36,None,190070690681122:lessandro-mbp,open_todo,cc4a48c2-91f8-441e-a717-734440c533ca,,
2019/07/15-09:05:38,None,190070690681122:lessandro-mbp,open_todo,e586223b-5c34-42bb-b3f7-70c117848998,,
2019/07/15-09:05:42,None,190070690681122:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/15-12:00:10,None,190070690681122:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,2.9225,
2019/07/15-14:03:42,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/15-14:03:59,None,190070690681122:lessandro-mbp,open_todo,3a5abca9-dccc-4874-9cbb-93f2a31b0fe3,,
2019/07/15-14:12:14,None,190070690681122:lessandro-mbp,checked_todo,3a5abca9-dccc-4874-9cbb-93f2a31b0fe3,0.10277777777777777,
2019/07/15-14:12:15,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/15-14:13:02,None,190070690681122:lessandro-mbp,open_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/15-16:08:57,None,190070690681122:lessandro-mbp,checked_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,1.8975,
2019/07/15-16:08:58,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/15-16:09:04,None,190070690681122:lessandro-mbp,open_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/15-16:11:07,None,190070690681122:lessandro-mbp,open_todo,e8a98933-63ab-41af-85cb-02acb9f2e0cc,,
2019/07/15-16:25:55,None,190070690681122:lessandro-mbp,checked_todo,e8a98933-63ab-41af-85cb-02acb9f2e0cc,0.24638888888888888,
2019/07/15-16:30:26,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/16-13:07:01,None,190070690681122:lessandro-mbp,open_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/16-17:48:51,None,190070690681122:lessandro-mbp,checked_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,4.6963888888888885,
2019/07/17-10:56:26,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/17-12:06:54,None,190070690681122:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/17-14:06:21,None,190070690681122:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,1.9897222222222222,
2019/07/17-14:06:23,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/17-15:09:56,None,190070690681122:lessandro-mbp,open_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/17-17:55:02,None,190070690681122:lessandro-mbp,checked_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,2.7505555555555556,
2019/07/17-17:55:03,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/18-13:57:43,None,190070690681122:lessandro-mbp,open_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,,
2019/07/18-15:44:25,None,190070690681122:lessandro-mbp,checked_todo,33da58b9-3f91-4a4a-820d-47f5757338a3,1.7777777777777777,
2019/07/18-15:44:26,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/18-15:53:20,None,190070690681122:lessandro-mbp,open_todo,e586223b-5c34-42bb-b3f7-70c117848998,,
2019/07/18-15:55:51,None,190070690681122:lessandro-mbp,mood,7.0,don't really feel like working,
2019/07/18-15:55:57,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/18-15:56:08,None,190070690681122:lessandro-mbp,open_todo,e586223b-5c34-42bb-b3f7-70c117848998,,
2019/07/18-17:22:05,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/19-10:10:47,None,190070690681122:lessandro-mbp,open_todo,18e281b0-6b00-459a-affc-08fd33cc6423,,
2019/07/19-11:14:58,None,190070690681122:lessandro-mbp,checked_todo,18e281b0-6b00-459a-affc-08fd33cc6423,1.068888888888889,
2019/07/19-11:15:00,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/19-11:29:47,None,190070690681122:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/19-11:31:01,None,190070690681122:lessandro-mbp,mood,8.0,everything nice- my weekly post is great,
2019/07/19-11:31:05,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/19-11:31:13,None,190070690681122:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/19-13:05:58,None,190070690681122:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,1.5786111111111112,
2019/07/19-13:06:00,None,190070690681122:lessandro-mbp,quit,todo.py,,
2019/07/25-11:46:19,None,64844671153662:lessandro-mbp,open,open.py,,
2019/07/25-11:47:45,None,64844671153662:lessandro-mbp,add_card,a2c2535d-bfcf-4d8e-a69d-4dca4dfc79cf,,
2019/07/25-11:47:46,None,64844671153662:lessandro-mbp,quit,open.py,,
2019/07/25-11:47:56,None,64844671153662:lessandro-mbp,open_todo,a2c2535d-bfcf-4d8e-a69d-4dca4dfc79cf,,
2019/07/25-18:00:11,None,64844671153662:lessandro-mbp,checked_todo,a2c2535d-bfcf-4d8e-a69d-4dca4dfc79cf,6.203611111111111,
2019/07/25-18:00:13,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/25-20:14:35,None,64844671153662:lessandro-mbp,open,open.py,,
2019/07/26-10:51:21,None,64844671153662:lessandro-mbp,quit,open.py,,
2019/07/26-10:51:30,None,64844671153662:lessandro-mbp,open_todo,a2c2535d-bfcf-4d8e-a69d-4dca4dfc79cf,,
2019/07/26-11:16:08,None,64844671153662:lessandro-mbp,checked_todo,a2c2535d-bfcf-4d8e-a69d-4dca4dfc79cf,0.41,
2019/07/26-11:16:10,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/26-11:16:35,None,64844671153662:lessandro-mbp,open_todo,18e281b0-6b00-459a-affc-08fd33cc6423,,
2019/07/26-13:20:38,None,64844671153662:lessandro-mbp,checked_todo,18e281b0-6b00-459a-affc-08fd33cc6423,2.0669444444444443,
2019/07/26-13:21:10,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-20:03:29,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-21:20:31,None,64844671153662:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,1.2825,
2019/07/28-21:20:32,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-21:29:36,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-21:29:40,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-21:38:25,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-21:38:34,None,64844671153662:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,0.0022222222222222222,
2019/07/28-21:38:38,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-21:43:07,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-21:43:18,None,64844671153662:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,0.0025,
2019/07/28-21:43:22,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-21:44:01,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-21:44:08,None,64844671153662:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,0.0016666666666666668,
2019/07/28-21:44:18,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-21:46:58,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-21:47:02,None,64844671153662:lessandro-mbp,checked_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,0.0008333333333333334,
2019/07/28-21:47:06,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/07/28-22:18:06,None,64844671153662:lessandro-mbp,open_todo,5dd3f74b-de63-44b9-93d7-a2c41667d9ec,,
2019/07/28-22:18:26,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/08/02-23:51:23,None,64844671153662:lessandro-mbp,open_todo,5856d573-48e2-403b-92c3-4ee13101d9f9,,
2019/08/02-23:51:32,None,64844671153662:lessandro-mbp,checked_todo,,0.0022222222222222222,
2019/08/02-23:51:39,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/08/02-23:54:02,None,64844671153662:lessandro-mbp,open_todo,5856d573-48e2-403b-92c3-4ee13101d9f9,,
2019/08/02-23:54:09,None,64844671153662:lessandro-mbp,checked_todo,,0.0019444444444444444,
2019/08/02-23:54:20,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/08/03-18:23:55,None,64844671153662:lessandro-mbp,open,plan.py,,
2019/08/03-18:24:25,None,64844671153662:lessandro-mbp,quit,plan.py,,
2019/08/03-18:25:24,None,64844671153662:lessandro-mbp,open,plan.py,,
2019/08/03-18:25:38,None,64844671153662:lessandro-mbp,quit,plan.py,,
2019/08/03-18:30:19,None,64844671153662:lessandro-mbp,open_todo,564c7bd1-8266-4416-bdf5-ceb28405857e,,
2019/08/03-18:42:25,None,64844671153662:lessandro-mbp,checked_todo,,0.2013888888888889,
2019/08/03-18:42:32,None,64844671153662:lessandro-mbp,quit,todo.py,,
2019/08/03-18:45:23,None,64844671153662:lessandro-mbp,open_todo,564c7bd1-8266-4416-bdf5-ceb28405857e,,
2019/08/03-18:45:26,None,64844671153662:lessandro-mbp,checked_todo,,0.0008333333333333334,
2019/08/03-18:45:31,None,64844671153662:lessandro-mbp,quit,todo.py,,
